Impulse ABC,4
ASV Ltd.,1
Editions Brokenresearch,3
Ondine ODE 1041-2 (CD),1
Osmosis 6001,1
Decca 8049,1
7977-2-RC,8
Celestial Harmonies LC 7869,2
LP (ATH 5059),1
ECM New Series 1726,2
CD Salabert,1
Avie 2062,1
Opus 111 30215,6
Capitol 1065,1
Classic Jazz Masters 88506,1
Columbia MS 6882,1
New World Records 80669-2,1
Kindred Spirits (KSO24 LP),2
Columbia MS 6737,1
Bopbuda,1
Sheffield Lab SLS-503,1
Ropeadope,1
RCA (SP-3844),1
ECM New Series 1729,1
Les Discques VICTO,2
Columbia Masterworks (LP MS 6696),1
Turnabout TV 34202,5
Savoy 10/28/47,1
Archiv 479 4522,2
Cathexis,5
Gala,5
Trost Records,1
harmonia mundi (HMU 907293),1
Deutsche Grammophon 2530 049,3
unreleased,15
Cronica Electronica 012-2004,1
CD/MCA Classics,1
Nashazphone,1
CD/World Village,1
MCA-17,1
CD / Elysium Records,1
Masterpiece Mono,1
JVC World Sounds,2
ECM 1019,1
Not Two MW 828-2,1
Fresh Sound FSR-CD 386,1
CD (RCA Victor 7763-2-RC),1
SK 58 967,1
Delmark DS406,1
CD (Vanguard OVC 8212),1
Trip Jazz,27
"Erato (LP, STU 70907 to 909)",1
Loyal Label,5
Swingdom SW-7005-4,1
Meyer-Media LLC,3
Cumbancha,4
n/a,10
Seraphim S-60102,3
County 772,1
Emanem 4082,1
Emanem (CD 5023),1
Decca DL 79231,2
County 778,1
Herwin Records,4
Black Lion 65115,1
Biograph (BLP-1004Q),1
The Social Registry,2
Sound Chemistry Records,1
For4Ears 1763,1
For4Ears 1760,1
"Gimell (CD, CDGIM 033)",1
Columbia MS 7421,2
RRRecords,16
Soul Syndicate Records (SS202),1
CD (ECM New Series 1736 289 461 660-2),2
Vox SVBX 549,1
New World Records 80285 (CD),1
telos music TLS 116,2
Parachute P008,1
India Navigation IN 1030,1
CDR 90000 060,1
Deutsche Grammophone 289 463 604-2,2
CD (ECM New Series 437 199-2),1
Accord 200612,2
ECM 1431,1
CD / Point 454,1
The Original Chess Masters CH-9257,1
New World Records NW 278,16
Saregama India CDNF 147810/147811,3
"Deutsche Grammophon, LP, 413 798-1",1
P-Vine Records,1
Black Saint 120 116-1,1
Riverside 266,1
Pizza Night,1
LP / RCA,3
M 38979,2
Pianovox,1
Rounder Record 4005,2
Jazz Showcase Records,1
Ace,23
Xanadu,30
Argo 440 212-2,1
Red House,2
C 10 - 12069 -70,3
Nonesuch H-71149 (LP),1
Islam,1
Act,1
Sunny Side Records,17
Ace of Clubs,2
BPO Live,1
+3DB Records,1
Odyssey 32 16 0160,3
Butt Rag Records,1
Nimbus NI 5644,1
EMI ECSD 2758,1
Shanachie (CD 66011),2
RCA/Camden,10
Intakt CD 120,1
Columbia CL 2388,1
RCA (LFL1 5035),1
Einstein Records 002,1
ASV Digital,20
Dead Pope,1
Deustche Grammophon 289 463 284-2 (CD),1
Ark 21,1
Continental,1
ESP-DISK (1026),2
Turkish Radio Television Archives,1
B0003885-02,1
Harmonia Mundi 901497,2
LP / Milestone MSP9039,1
First Generation,4
Country Music Hall Of Fame,1
Soleilmoon,2
Heavy Blossoms,1
"Celestial Harmonies, kuckuck",1
Cadence Jazz Records,11
l'ange oublié,1
Opus 111 OP 30393 (CD),2
Naive,2
RC 350,1
Cubic Music,4
Nonesuch H-71269,1
"DRS2, Studio Bern",3
Fylkingen,4
Columbia GL 50,1
SMK 60697,2
Vox (LP 560),1
Rural Rhythmn Records,2
Nautical Almanac,8
"Times Square Records, CD, TSQ 9014",1
LP / Westminster 17119,1
CD / Sony Classical 66 471,1
"CD, Deutche Grammophon",1
Nashboro,12
BR Klassik,1
WKCR Archives,27
Blue Note BN-LA579-H2,1
GM,11
Navras NRCD 0045,1
CD / Cypres / IODA,1
Composers Recordings Inc. CRI-103,1
Origin,11
Claxon,2
RCA LSC-3214,1
MHS 680,4
Sandy Hook Records S.H.-2106,1
Duetsche Grammmaphon,1
Harmonia Mundi HMU 901621,3
BYG (Pic-A-Dilly),1
MCA2-4108,1
Stereo CS 6618,1
ML 4875,1
SMK 64 110,1
PAN 2048CD,1
Touch Music,18
Gusto/King,2
Prestige 7186,4
LP  /CBS Records,1
Festival,3
Chess Records,14
SCLX-3819,1
Everest 3184,2
Everest 3185,1
Gema,1
Capitol T802,12
Black Saint Records BSR 0016,2
Mercury Wing,2
September 1947 aircheck,2
S & P,1
Summit DCD 124,1
Vogue JL95,1
"Agaric Records, V-Records, and Uhlang Produktion",2
Stoneway Records,1
Apple 1969,1
Toshiba Musical Industries 7011,1
Astree E 8633,1
KAIROS 0012132KAI,3
Fania (LPA 330),1
RCA LPV-514,1
hat MUSICS 3503,1
ECM New Series ECM 1776 (CD),4
RCA 731 036/037,3
Trans Museq 18,3
"ECM New Series (CD, ECM 1514)",1
Col Legno WWE 1SACD 20603,4
CRI 353,1
Columbia Records (34907),1
"Astrée; (CD, E 8717, AD100).",1
Spin-o-rama,1
Vox M 793,1
Intercord,1
"Angel (LP, S-36775)",1
Impulse AS-86,1
LP (Columbia KM30648),2
Mace MCS9064,1
Herwin,12
Charly Records CRB 1017,1
Artia recording corp,1
LM 9029,1
Soulnote,3
New Jazz 3206,1
Henceforth,1
"Sony, CD, JK 89911",1
Saguaro Road Records,1
London 443 450-2,2
Milestone MSP 9037,1
LowLife Cassette,2
Via Jazz,1
CD / Bridge 9129,1
Picante,1
Concord Jazz CCD-4353,1
Vox Unique,1
Oxingale OX2018,1
SK 53 272,2
LP (Monitor Collectors Series MCS (c) 2128),1
Commodore (XFL15353),1
Mute Records 9-61459-2,1
Blume,1
CD (CS-1019),2
Disques JMS,2
Ridge Runner 0017,1
ti,1
5-String Productions,18
Deutsche GrammophonB0009049-02,1
Mute Records Limited,1
Roir,1
Putumayo,5
Impulse! AS-9227,1
IAI 37.38.55,1
Colpix Records,2
Erato 88261,1
Crown,12
TV 4085,1
Orion,7
TV 4081,1
Inner City Jazz,1
Heliodor 25016,1
County 543,1
Argo  ZRG 523 (LP),1
CD (Discover International),1
psi records (CD 08.02),1
Musica Viva CD1107,1
"Sewer Records, Cathartic Process",1
London 410 255-1,1
Sarg,2
Ember LP-710,1
Dom Bartwuchs,1
Proper Box,1
Blue Chopsticks,1
Sunjump Records,1
Concord Jazz CJ-293,1
"Hungaroton SLPX 12602, LP",1
Arcana A 30,6
"CD, LC 3410",2
Suppraphon SU 3314-2 211,2
Sony Classical (SMK 48 465),1
Audivis Ethnic B 6779,1
RCA CRL3-1284,1
Mingus Jazz Workshop,2
King Record KICC 5125,1
audiofile Tapes,1
Upfront,2
Time Bomb,3
LM 1051,1
Darla,2
''                '',2
HMU 907249,1
Columbia MS 6271,1
Origin OJL-18,6
Conifer Classics 75605 51276 2,3
Vox STPL 59840,1
HMU 907245,1
Heads Up International,6
NAXOS 8.550269,1
Disctronics 1998,1
Shelan eSp-9601-CD,1
Chandos 8983,1
NoBusiness,6
Golden Country,7
Raw Toast,1
Schwann CD 11625,1
Afterquake Music,1
Turnabout TV 34106,1
Westminster (LP,1
Novus Series '70,1
Blackest Rainbow,3
"London (LP, LDR 71047)",1
Cattle,2
S. Rachmaninoff,13
DKP (CD) 9040,3
AJAZ 291,1
Music Guild [MS-114],1
Biograph BLP-12025,1
Seraphim 60008,2
Everest 3407,7
Columbia Masterworks D3M 32996,3
Erato ‎ERA-615,1
Gaylord Entertainment,1
Elektra,41
Smithsonain Folkways (SF 4080475),1
Birth 008,2
JA-12,1
JA-13,1
Columbia M3S 685,1
Birth 001,1
Gitanes 159 821-2,1
Inner City,79
EMI PM 518,1
Fraternity Records (3401),1
Discos Fuentes,7
Composers' Voice,1
Hall of Fame Stereo 523,1
CD / SM2K 64 100,1
Mainstream 5015,1
SAR,1
ACM-14,1
Columbia C 32 16 0018,9
Hospital Productions,27
Bridge 9241,1
ECM Watt/23,1
LP / Pro Arte 3004,1
SMK 60203,2
Geffen,5
Harmonia Mundi France 901268,4
Alula Records,6
Savor,1
RCA Victor 09026-63720-2,1
CD DCA 654,1
VideoArts Music Inc.,3
Splasc(H),4
Cedille CDR 90000 060,1
Roaratorio,3
Channel Classics (CD 12298),1
Decca DL 9740 (LP),1
"Nonesuch (LP, H-71078)",2
Library of Congress Recording Library,4
blue note,2
Harmonia Mundi - HMC 905185,1
SPC 21109,3
Fresh Sond New Talent,7
RCA Red Seal 9031-74798-2,1
GMI 2704243 (LP),3
Auscultare Research,1
Tzadik 7060,1
London STS 15046,1
Nonesuch H-1122,2
Confront,1
Green Linnet Stereo,1
BYG Actuel,10
Total Energy NER3021,1
Raum Klang RK 2501,5
LEMS-8045,1
LP/ RCA Red Seal/ Stereo LSC-3099,1
Archive Of Folk Song,4
Prestige 7794,2
[WKCR Archives],4
WhatIsProject,2
ASV Digital (CD  DCA 865),1
Village Pond Records,1
Four Star,4
London 455 688-2,1
LP / Kuckuck 047,1
Nonesuch H-71097,3
CDX 5113,3
Serenus Corporation SRS 12033,1
Rounder Special Series 11,1
Tzadik 7603,1
Vortexan Music,1
Imprec337,1
Akustik,1
Angel S-36656,1
Delos,20
Musical Expeditions,1
Esoldun,3
[No Label],2
Teldec 2292-46155-2,1
CD: Orfeo C 317 931 B,1
Harmonia Mundi (CD 905248),2
SRP LP 200,1
H-71359,1
Harmonia Mundi HM 5137,10
mercury,4
Soul Note (121471-2),2
Soundway,4
LP (Archiv 198013),1
Reprise,24
Priority Records,1
Hybrid CD 6,1
London Digital,4
CD / PGM,2
International Award Series,6
Tapsit,3
ECM New Series ECM 1909/10,2
Folkways FM 3369,3
Sundazed,9
Häpna,3
ATALYST 09026-62672-2,6
Folkways Records,12
JSP 7704C,1
Sunset,3
New World Records,130
Stash 219,1
Erstwhile 033-040. Disc 3,1
Fun,1
Thankyou,1
Angel 3719,1
Recordings For The Summer,1
New World Records 80599-2,1
RR Records,1
Erstwhile 033-040. Disc 4,1
CD (Sony SM2K 47 511),1
"KAIROS 0012472KAI, CD",1
Music & Arts CD-654,1
Galaxy,14
Rare Youth,2
RCA-Victor,3
Decapo,1
First Edition FECD-0031,2
Deutsche Grammopho,2
RCA Victor RD-7599,3
Enterprise,1
CD / Chaconne 0654,2
Roesch Records 0042,2
Mute 9-61459-2,1
Dust-to-Digital,2
MC 2021,1
Reference Recordings RR-2105 (CD),3
AS Disc,1
1968,1
International Records,2
For 4 Ears CD 1033,1
Jasmine,14
Big City Records,1
For 4 Ears CD 1035,1
Enterprise Records (ENC 1001),1
Soul Note (121308-2),1
Huff Raid Robots,1
Vee Jay 3022,1
Affinity 8/14/69,1
CD/AmCam Recordings,1
County 758,1
Blue Note Classic,7
JazzVillage,1
IAJRC-JA4,2
inverted tree projects,2
"Deutsche Grammoph0n (CD, B0010855-02).",1
County 752,1
Marsalis Music/Rounder,1
Kitty Records,10
Loyal,1
Transparency,6
ECM New Series ECM 1506 (CD),1
harmonia mundi FRANCE (HMU 907082),1
RCA FXM1 7072,1
CBS Masterworks 35882,2
Biograph BLP 12026,2
CBS 35880,1
Biograph BLP 12022,1
Nova,2
Porter Records (PRCD-1508),1
d'autres cordes records,1
C10 20543 004,1
CD / Conifer 185,2
New World Records 80631-2 (CD),1
Swaggie,18
Birth-Records,1
Protone Records (CD 2205),2
JSP970D,2
ABC Impulse 9222,1
Prestige 7241,2
CD/Deutsche Grammophon,1
Porter Records (PRCD-4049),1
Rondo-lette,1
Columbia (PQ 32866),1
BVHAAST 050,1
Riverside 248,2
CD / Cantaloupe,3
Records,1
Louisville Orchestra LS 771,1
Seraphim,15
"Candide CE 31022, LP",3
WEA,5
CD/Elektra Nonesuch,4
"Lovely Music, Ltd.",6
Finders Keepers,1
Plate Lunch,2
[live recording from YouTube],1
World Village 468100,1
Strata-East (SES-19749,1
CD / ECM New Series 1810,1
"RCA, digitally remastered by Bluebird",1
MACE SM 9034,1
"Deutsche Grammoph0n (CD, B0000315-02).",1
Miles Okazaki,3
Pena de los Parra,1
Affrinity 25,1
Birth Records,12
Bridge CD 9253,1
Musical Heritage Society 4251,1
RCA Victor (1961),2
Everest M-2454,1
ASV DCA 514,5
Hi Recording Corp,1
Sugarhill,3
Subtext,1
ECM 2075,1
Decca Records 1971,2
CMIF,4
Pel Records,1
Ajaz 217,1
Sense Records,2
Picusa,4
Delmark 1969,1
Mambo Maniacs Records,1
CD DCA 1105,1
Manricks Music Records,3
Warwick W2002,1
CBS/ Epic Records,3
harmonia mundi USA (HMU 907209),3
Hanssler [LC 06047],1
Finer Arts FA9608-2,1
ECM New Series 1587 78118-21587-2,1
Blue Nobe 1550,1
Korm Plastics,1
Vanguard Classics (OVC 8101),4
Angel 35976,3
Belly Kids,2
Barking Hoop BKH 007,1
"wergo WER 2025-2, CD",1
Steeple Chase SCCD 31259,1
Winter & Winter 910 042-2,1
LSC-3281,1
CD: Sony Classical 82876-79018,1
Vox 36018,5
"Composers Recordings, Inc. CD 880",1
Navras NRCD 0068,2
celestial harmonies,1
Ghetto Naturalist Series,2
Boheme Svetlanov,1
Indian Records,1
United Artists (UAS 6584),1
Dollfullofrivets,1
Shoestring SS-105,1
Nato 10,3
45 (RCA 51-5451B),1
Hindsight,11
Bridge 9387 (CD),1
Fat Cat,5
Home Cooking Records,1
World Record,1
Das Alte Werk,3
FDS,2
Black & Blue 33.303,1
Inyrdisk,1
Supraphon SU3412-2 132,1
Summit DCD 109,1
Sony Classical SK 66 839,1
RCA Red Seal,28
Ace Records CH 119,3
Treader,3
"RCA, 1963",1
"RCA, 1962",1
Navras Records (NRCD 0016 DDD),1
L'Oiseau-Lyre 443 777-2,1
Black Magic,1
McCoury Music,11
Angel S-36482,1
Industry (Sony),2
BVHAAST CD 8802,2
Victrola America,2
Camjazz,3
RCA LPV-576,4
ALP 95 CD,1
ECM 1011,1
(Self Produced),1
Everest Records FS 318,1
Philips 456 067-2,1
Hat Art CD 6014,1
Black Saint 0078,1
"Col Legno (CD, 20081)",1
BYG 529056,2
MHS stereo 4387,1
Newport Classic 60087,1
Original Music Showcase,1
Adami,1
Coviello Classics,1
Stradivarius 33308,1
Compass Records,1
ECM New Series 1653 289 457 851-2,1
Psi Records,4
New World Records 80500-2,1
Telefunken Decca,2
Warner Bros./Wea,1
"Titanic Records (CD, Titanic-229)",1
CD (London 421 148-2),1
Smeraldina-Rima,2
Odeon (1966 LP),1
Atlantic (Sd-1572),1
Agaric 1982,1
Silver Spur Sounds,1
Tico Records (SLPA 1119),1
CD (Decca 289 466 762-2),7
Columbia M 30294,1
Geffen Records,1
Artifact,4
Wild Flesh Productions,1
Anasi Records,1
QRS,8
LP / Leo Records,1
Columbia KC 31702,1
Nadja,1
"""""",77
Accord 201952,2
CD/Azica,1
Edition Hundertmark,1
Cactus Records,1
EmArcy MG36047,1
LC02516,1
ABC Impulse 9231,1
Bristol,1
Chatham Square,1
Melodiya 34577,1
BV Haast Records,1
LP Deutsche Grammophone 138 793,1
Azica (ACD-71297),2
Decca Jazz,10
Genuin GEN 04042 (CD),1
CS 6519,1
Hugo Productions (HK),1
Heliodor 25030,1
Musidisk 1991,1
Silkheart,20
Moneyland,1
Perdition Plastics,1
Brainfeeder Records,1
Columbia M 32296,2
One Media,5
Harmonia Mundi HMC 901874,2
MCA Classics MCAD-42068,1
Mega Muzik,3
Angel Records (S 36385),1
"Columbia Masterworks (LP, Stereo MS 6034, Mono ML 6434)",1
vee jay,1
CD: 125 DDD,1
Inner City IC 2045,1
Blue Note (84346),1
Jazz Unlimited,6
Electro Shock ELCD 018,1
Angel S-38082,1
Savoy MG 12055,1
Westminster W-9702,1
EMI ASD 3347,5
RCA Stereo,1
RCA Gold Seal,3
LP: Columbia D3M 33311,2
Chiaroscuro/CR 182,1
Eremite,10
Swaggie 810,1
ANG 35283,1
Virgin Veritas 7243 5 45420 2 2 (CD),2
Columbia Jazz,1
Angel S-37081,1
Dmitri Shostakovich,1
The Classics Record Library,1
ESP 1004,7
D,1
Georgina Records,1
Columbia Masterworks MS 7327,1
Ember,10
ESP 1002,4
Honest Jon's,40
Deutsche Grammaphon (CD 289 463 183-2),1
DIW-853,1
Plate Lunch (pl 11),2
Archiv )CD 289 457 658-2),3
Chrysalis,5
Man-Made Records,1
Paquito Records,1
Network Germany,25
Vintage Classics Number 13,1
harmonia mundi USA (HMU 907080),6
Centaur CRC 2668,1
Hänssler 65 (CD 92.065),2
Mainstream 56084,1
Richmond Stereo SRS 63522,1
Mina,1
Sony Classical SK 68338 (CD),1
HR,1
Juston Records,2
Panam,1
Warner Classics 8573 83940-2,1
Blue Note 84048,2
Decca DL 9418,3
Sony SK 62309,1
Emanem 4019,2
Decca DL 9410,1
Decca DL 9413,1
JA-33,1
Old Timey / Arhoolie,21
Chess Masters CH-2-9211,2
H-1037,1
Vee Jay LP-3022,1
LP (London LL-977),1
Verve (2003),5
LM-2601,2
Hi,1
Hänssler / CD 92.093,1
Cedille CDR 90000 100,3
Tradition,1
Muse (MR-5095),1
CSA2235,1
London CD: 455 688-2,1
TV 34309,1
Camaro,1
Synaesthesia Records,1
Danny / Gema,2
Chandra Records,1
"Astrée; (CD, E 9971, AD070)",3
CJR,3
Favored Nations,1
EC 290005,1
Strange Attractors Audio House,7
Pinecastle Records,7
Stereo HB 29364,1
Judson 3031,1
CRI SD 516,1
harmonia mundi 911702,1
Clean Feed CF107CD,1
Barely Auditable Records / Pax Recordings,5
Durian,3
HMA 190764,2
Fresh Sound New Talent,23
CD (Hyperion A67215),1
Eremite MTE 08,2
CD / Sense 060,1
Archive Production,1
A&M Records (SP-710),2
Musicmasters Classics,2
Harmonia Mundi (HMC 905243),5
Deutsche Grammophon 437 788-2,2
Flash Music,2
American Masters CD 768,1
Bridge 9269,1
Fontana 836305-1,1
Wide World,2
Howdy Skies Records,1
LHMV-1033,1
OPS 30-256,1
Bridge 9261,2
Discomoda,1
CBS Masterworks IM 42131 (LP),8
Bridge 9267,1
Hot Cup Records,1
"CD, Olympia Compact Discs (OCD 313)",1
Timeless Historical CBC 1-023,7
HMX 2907346.47,2
Dorian Discovery 80152,2
Cafe Loup,1
De Stijl,2
RCA ARL2-4198 (LP),2
Auvidis,9
ABC Records,8
Soleilmoon/Barooni,1
Tamla,6
CD (Deutsch Grammophon 429 232-2),1
CD / EMI Classics 50999,1
"The Museum of Contemporary Art, Los Angeles",1
Tzadik 7626,1
CD/Artifact Music ART-028,1
Marco Polo 6.220308,1
Sony S2K 63362,1
Bainbridge,18
Vox,15
Sony SK 60767,2
CD/Teldec 9031-73126-2,1
Milestone LP 55003,1
Historical (HLP-29),1
Composers Recordings CRI SD 248,1
Les Discophiles Francais,1
Hudson,1
LP/ Nonesuch,1
EMI (YCEIX 1002),3
Vox 49,1
RCA Victor 09026-61902-2 (CD),1
f.Boo,1
NAXOS 8.559083,3
Everest 3029,1
Survival Recordings,4
Westminster The Legacy,1
CD / Teldec 0630-14645,1
Smithsonian Folkways Recordings,51
Premium Records,1
ESP,119
Heliodor,7
BST 84349,1
"Lyrichord, (CD, LEMS 8005)",4
Decca 436 835*2,1
Sony ATV,4
Palo Alto,2
Silkheart Records SHLP-104,2
Libra Records,1
Johannes Brahms,3
verve,2
Music for the Harmonically Tuned Piano (Michael Harrison Music),1
Tzadik TZ 7073,1
Appleseed,2
"RCA,  1968",1
Angel S-36921,1
Sony Classical S2K 66 563,2
Dust to Digital,25
Coral 20010,1
BGC,2
Bear Family Records  / RCA,1
Victo,13
FOMP,3
SMK 60527,3
Jazz Village JV570001 [CD],1
Columbia Masterpieces,1
Tzadik (1999),1
Columbia,1438
Telarc CD-80457,2
VCDM 1000.220,1
Y'all of New York,1
1947,1
Smithsonian,23
Pickwick/Hilltop,3
Milestone,164
Tzadik (TZ 7320),2
Cambria CD 8853A/B,4
Picap,1
HighTone,1
Archiv Produktion 419 250-2,1
Folkways 2318,1
Sonet,14
Angel (LP S-37401),1
Gardenia 4005,1
Deutsche Grammophon 289 457 064-2,1
Chhanda Dhara,1
Black Lion 153,1
Columbia/Smithsonian Collection,1
"Hyperion (CD, CDA 67116)",1
LSC- 2893,1
RCA Victor LM 2256,1
Milestone MSP-9001,1
Lovely Music Ltd,7
Philharmonic-Symphony Society,1
BMG Heritage,1
Nonesuch 71155,1
Met Opera Press Material,1
Move & Groove,1
Old-Fi,1
Tzadzik,4
Decca 476 261-7,1
Coral CP3,1
Arabesque 6523,1
Lyrita Stereo,1
CD / Acis APL42386,1
BIS CD-637 Stereo,2
lovely music ltd. LCD 1002,1
CRI SD 219,2
Nostalgia,1
Red,21
Angel S-37251,1
Leo Records LR 537,2
ugEXPLODE,1
Biograph BLP-12039,1
ReR,2
HMV STC 04B 7415,1
Quicksilva 6086,1
Blue Note BST 84262,1
ESD 81372,1
DIW Records ‎– DIW-867,1
Triple Point,6
"Lovely Music, Ltd 1998",1
ABC Records ATS-20007/4,1
Dog W/A Bone,7
CD: Ondine ODE 825-2,1
Times Square Records,2
Plus Loin,2
Albany Records Troy 1161,1
Jazz View 005,1
"turnabout, LP, TV 34304",1
CD / Quartz Music,1
Rounder 0436,3
Sb- 3853,1
CD / ECM New Series 1830,1
Leo Records LR 281,1
CD/Intuition classics,1
LP (Period Records SPL 510),1
Velouria,1
Nonesuch H-71329,5
Columbia MS 6332,1
Seed,1
Nonesuch H-71322,1
ZRG 5237,7
RCA Victor LM-1974 (LP),1
Capitol Records P8383,1
A Touch of Magic,1
CD/Herstellung,1
LP Decca 79411,1
Joyous Shout!,2
Angelicum,1
CD (GM2030CD),1
Deutsche Grammophon 2530 583,2
Ethnic Folkways Records,1
Musical Heritage Society MHS OR 348 (LP),1
Flyright Fly 596,1
Modern Creative,1
Neon Gallery,1
Caltone,2
Centaur (CRC 2938),2
New Albion NAo86CD,1
Masterpiece MLP 204,1
Mainstream Records,8
Dorian Discovery (DIS-80154),4
Everest 3230,1
Everest 3236,1
51West (CBS),4
Time,11
Global Pacific Records,2
Concord Piccante,1
Tico Records TRSLP 1192,1
Candeia,1
CD/ ongaku records,3
Rebel Records,22
Westminster W-9307,1
GNP Crescendo GNP-9001,7
Doobie Shea,4
Decca DL 9627,1
UD040CD,1
Cambria CD-1044 (CD),1
NL 89274 Jazz Tribune,3
Queen Q-021,1
Magison,1
Silkheart SHLP-115,1
Tommy Boy/Warner Brothers,1
Silkheart SHLP-116,2
Nonesuch 34505,1
MEI Music,1
Sub Rosa Records,1
Tzadik 8070,1
World Music India,1
Golden Country LP 2206,1
Musidisc (30 JA 5167),1
Musical Heritage Society 1523/4,1
"Blue Note, LT-991",1
RCA LPV-559,1
"Melodiya, CD, 74321 29346 2",1
Navras NRCD 0008,1
Calig,14
Lyrichord Early Music Series 8011,1
Columbia 35755,1
Red Record (Milan),1
Demand,18
London ffrr/Jubliee,1
Bethlehem 6061,1
Lyrichord Discs,1
Malpais,1
Cedille Recordings,1
Avant,16
Pose Records,1
Atlantic 1442,2
Paramount,14
No Business,2
Harmonia Mundi [D-7800],1
Columbia CS 8764,4
Exclusive,2
Robotic Empire,1
Deutshce Grammophon 477 7450,1
Vocalion Records,1
UbuWeb Sound,11
Composers Recordings CRI 154,1
harmonia mundi FRANCE (HMU 907333),1
CS6978,1
LP/Musical Heritage Society,1
CRI 177,2
Nonesuch 79106-1,1
Impulse (LP),4
09026-61350-2,1
ScienSonic Laboratories,1
Circle Records L-51-101,1
CD/ Claremont Records,2
M 30651,2
Pro Arte 2PAL 2015,2
Centaur - CRC2438,1
CRS 1603,1
CRS 1602,9
Accord,4
Hover,2
6.42752 BH,1
The gramaphone company of India Ltd. (ECSD 2729),1
Selim,1
Centaur CRC 2567/68/69,2
Genes,2
INTAKT,1
Verve 314 521 646-2,7
Stunt,5
Undercover Culture,5
Streamline 1010,1
MYTO,1
Stereo,15
Dark Beloved Cloud,1
Harmonia Mundi (LP KHB-20307),1
Hidus,3
String Records,5
"Astrée (LP, AS 59)",1
Pathé-Marconi,16
CSQ 2069,1
Rounder 0180,1
ML 24939,1
TPR,1
HRE,1
Sonic Skypilots,1
London (CD 440 853-2),1
ABKCO,2
60401-2-RC,1
BDE-BDOP Records,3
Vogue,38
"Chess Jazz Masters Series 1976, Chess Records",1
CD / Tzadik,1
JSPCD 343,1
Harmonia Mundi HMC 801913,2
Triple Point 037,2
Omni Sonic,1
United Artists  156 [45],1
TV 4043,1
2530 515,1
Nonesuch H-1037 (LP),2
Fantasy Records,17
ECM New Series 1504,1
Mama Records,1
Verve (V-8432),1
Caroline Records,1
Fresh Sound,6
Tru-Thoughts Records,1
Warner Classics,10
Claves Digital,1
Students of Decay,3
Skul,2
Swaggie 835,1
Mega 029,1
"Daptone Records (DAP-1029), Dunham Records (DNM-101)",3
Artifact Recordings,6
Clave Records,1
CD / IMP,1
Blue Stores Films,2
Seraphim 60226,1
NA 102 CD,1
Douglas Music,1
Deutsche und Rätoromanische Schweiz broadcast,1
ErstLive 002,2
Adventure Music,2
ErstLive 001,1
Monterey Jazz Festival 1963,3
ErstLive 005,1
SVBX 590,1
Emanem 4034,1
Jazzheads (JH1148),1
Laserlight,2
Liben RML LP 8204.,1
Delmark DL-640,3
Blue Note 9/13/48,1
Blue Note 4104,1
World Village USA,12
Obsolete Units,4
Tzadik 2001,1
"Titanic Records (CD, Titanic-229).",1
Acony,1
NOVA 8 85 061-062,1
Touch,68
Mandala,5
Soul Note 121 224-1,1
Seraphim 60040,1
Giant,1
Soul Note 121 224-2,1
Hugo Production,34
Loft Recordings,4
CD / CRI 672,1
Swan Song,1
Collectors Classics,2
Belle Antique,1
Montaigne MO 789005,1
Birth 044,1
Jazzland,5
Deutsche Grammophon 445 823-2,1
Rastacan,2
Dog W/ A Bone,1
June Appal,11
H-1018,2
SER,1
CD/CRI American Masters,1
VICTO 06,1
LP: 4HS 3611,1
Pablo 2308 213,1
Coat-Tail CT-006/ Ugexplode 002,8
Audible Hiss 1995,1
Smalltown Superjazz,2
Cedille CDR 90000 121,3
CD / EMI,1
CD 715,1
IMG,2
Dootone,1
IMJ,9
Fleece Records,2
EmArcy,15
Editions EG,2
Timeless Records,11
Tzadik TZ 7626,1
SJL 2209,1
Columbia C2-38269,1
Hat Hut Records LTD.,1
Musical Heritage Society 745,1
CRI SD 539,1
Concord,28
Sony Classical SMK 47615,1
Capitol ST-11308,5
EMI CD,1
CD (New World Records 80588-2),2
CBS Records XFL 14427,1
CD (ECM New Series 1782/3 461 862-2),1
LP/ Louisville Orchestra First Edition Recording,1
King record,1
Deutsche Grammaphon,54
Cadet 703,2
Warner Classics 4692817,1
DL 9413,2
Nonesuch explorer Series 79704-2,1
DL 9410,1
Palm 30,1
Navona,3
harmonia mundi FRANCE (HMU 907143),2
LP / Wizard Records,1
PolyGram,6
Ajaz Records,1
RCA (FPM1-7008),1
RD CD 11 040,1
Famous,3
East Wind,12
BBC Music,8
"Plantation, 1968",1
CD / Elektra Nonesuch 79219-2,1
CD / In a Circle Records 003,1
Selva,1
Positone,4
Harmonia Mundi; HMU 907334,1
EMI Regal,1
LP / Deutsche Grammophon,1
GOJ,1
Barnaby,2
Denon Japan,1
Strata-East SES1972-1,2
ECM New Series 1824 B0001485-02,1
Meera Music mm 076,1
Heads Up Records,1
Antilles,11
bluebird,1
Serenus Corporation SRS 12073,1
Gimell CDGIM 039,1
Impulse LP,1
Melodiya / Angel,1
"New Albion Records (CD, N A048 CD)",4
Angel S 35993,1
Dazzle Recordings DR905,7
DS- 37940,1
BN LA047-F,1
"deutsche harmonia mundi (CD, 7910-2-RC)",5
HiFiJazz,6
Emanem (CD 4211),1
Caliban 6025,1
MGM High Fidelity,3
RCA 7805,1
RCA Victor CD,2
Epic BC 1278,1
Columbia 67264,1
ECM New Series 1696,2
Hänssler Classic 98480,1
LC 7045,1
DL 79223,1
El Saturn Research,12
